HD 156284
HD 156293
HD 156295
HD 156325
HD 156331
* omi Oph A
* omi Oph B
HD 156384
HD 156398
HD 156462
V* NO Aps
HD 156593
* u Her
HD 156653
* e Oph
V* V2112 Oph
HD 156717
* e Her
HD 156753
HD 156768
HD 156826
HD 156838
HD 156846
HD 156854
HD 156874
HD 156891
* ksi Oph
* nu. Ser
HD 156942
V* VW Dra
HD 156971
HD 157038
* iot Ara
V* V656 Her
* tet Oph
HD 157060
HD 157087
HD 157097
*  70 Her
* w Her
*  43 Oph
HD 157243
* bet Ara
* gam Ara
HD 157257
*  74 Her
HD 157347
HD 157358
HD 157373
* kap Ara
V* V819 Her
HD 157486
HD 157524
HD 157527
HD 157546
* 191 Oph
HD 157599
HD 157617
HD 158974
HD 157661
HD 157662
HD 157681
*  73 Her
HD 157740
HD 157741
HD 157753
* rho Her B
* rho Her A
* b Oph
HD 157819
HD 157853
HD 157856
HD 157864
HD 157910
* d Oph
*  47 Oph
HD 157955
V* V640 Her
HD 157968
HD 157978
* sig Oph
HD 158067
* del Ara
HD 158105
HD 158148
HD 158156
HD 158170
HD 158220
HD 158261
HD 158352
* ups Sco
* x Her
* alf Ara
HD 158460
HD 158463
HD 158476
HD 158485
HD 158614
HD 158619
HD 158633
* c Oph
HD 158704
HD 158716
V* V949 Sco
HD 158799
HD 158837
HD 158895
* lam Her
Sargas
HD 158996
HD 159018
HD 159026
HD 159082
*  78 Her
HD 159170
HD 159176
* bet Dra
* sig Ara
HD 159222
HD 159312
HD 159330
HD 159332
HD 159353
V* V642 Her
HD 159358
*  52 Oph
* Q Sco
HD 159463
* f Oph
* pi. Ara
HD 159501
HD 159503
HD 159517
* tet Sco
* nu.01 Dra
* nu.02 Dra
* alf Oph
HD 159633
HD 159707
HD 159834
HD 159870
* ksi Ser
HD 159877
HD 159925
HD 159926
HD 159964
* f Dra
* mu. Oph
HD 160018
* lam Ara
HD 160054
*  79 Her
HD 160263
*  26 Dra
* y Her
HD 160315
V* V626 Ara
HD 160365
HD 160471
HD 160507
* kap Sco
* omi Ser
* eta Pav
HD 160668
HD 160677
* mu. Ara
HD 160720
HD 160748
* iot Her
HD 160765
HD 160781
HD 160822
HD 160835
HD 160839
HD 160910
*  58 Oph
* ome Dra
HD 160928
HD 160933
HD 160950
HD 161023
HD 161056
*  83 Her
* bet Oph
HD 161149
HD 161162
HD 161178
HD 161193
*  84 Her
*  61 Oph A
*  61 Oph B
V* V624 Her
HD 161369
HD 161390
HD 161420
* iot01 Sco
V* X Sgr
HD 161664
HD 161693
HD 161695
HD 161701
HD 161756
V* V539 Ara
* mu.01 Her
HD 161814
HD 161815
HD 161832
HD 161833
HD 161840
* gam Oph
* G Sco
* iot02 Sco
* nu.02 Ara
HD 161941
HD 161955
HD 161988
* psi01 Dra A
* psi01 Dra B
HD 162076
HD 162113
HD 162123
HD 162132
HD 162161
HD 162189
*  87 Her
HD 162220
HD 162337
V* V957 Sco
HD 162391
HD 162396
HD 162468
HD 162496
HD 162515
HD 162517
HD 162555
HD 162570
*  30 Dra
HD 162586
HD 162587
HD 162596
HD 162678
V* Y Oph
V* V906 Sco
V* V951 Sco
* z Her
HD 162734
HD 162757
HD 162774
HD 162817
HD 162826
HD 162917
HD 162926
*  63 Oph
HD 162989
HD 163075
HD 163145
V* V2388 Oph
* f Her
HD 163234
HD 163245
HD 163318
HD 163336
HD 163376
HD 163433
V* V2052 Oph
*  89 Her
HD 163532
HD 163547
* ksi Dra
HD 163624
HD 163641
HD 163652
HD 163685
HD 163755
HD 163756
* tet Her
HD 163772
HD 163840
* nu. Oph
HD 163929
*   4 Sgr
*  35 Dra
V* OP Her
* ksi Her
HD 164028
* gam Dra
HD 164064
* nu. Her
HD 164245
HD 164258
* zet Ser
HD 164280
*  66 Oph
*  93 Her
*  67 Oph
*   6 Sgr
HD 164402
HD 164428
V* V771 Her
HD 164432
HD 164447
* chi Oct
HD 164507
*  68 Oph
*   7 Sgr
* psi02 Dra
HD 164614
HD 164637
HD 164646
*  95 Her B
*  95 Her A
HD 164712
HD 164716
* tau Oph B
* tau Oph A
HD 164780
*   9 Sgr
HD 164824
*  96 Her
HD 164870
HD 164871
*  97 Her
* gam01 Sgr
* tet Ara
HD 165029
* pi. Pav
* gam02 Sgr
V* V986 Oph
HD 165185
CD-43 12272A
CD-43 12272B
HD 165259
*  70 Oph
HD 165358
V* V831 Her
HD 165402
HD 165438
HD 165462
HD 165475
HD 165493
HD 165497
* iot Pav
HD 165516
HD 165524
HD 165567
*  98 Her
HD 165634
HD 165645
HD 165683
HD 165687
*  71 Oph
*  72 Oph
HD 165793
V* V3792 Sgr
HD 165861
* b Her
HD 165910
HD 165978
HD 166006
* omi Her
HD 166023
* 100 Her A
* 100 Her B
* eps Tel
HD 166095
HD 166103
HD 166114
* 102 Her
HD 166197
* del UMi
HD 166207
HD 166208
HD 166228
HD 166229
* 101 Her
*  73 Oph
HD 166251
HD 166285
HD 166393
HD 166411
HD 166460
*   1 Sgr
V* V4045 Sgr
BD+16  3390
V* V692 CrA
HD 166599
HD 166620
HD 166640
HD 166841
*  40 Dra
*  41 Dra
*  24 UMi
* mu. Sgr
HD 166960
HD 166988
* 104 Her
*  14 Sgr
HD 167042
HD 167096
HD 167128
HD 167193
HD 167257
*  15 Sgr
*  16 Sgr
HD 167304
V* V4387 Sgr
HD 167370
HD 167387
HD 167425
* phi Oct
HD 167564
HD 167588
* eta Sgr
V* RS Sgr
V* V2392 Oph
HD 167666
HD 167665
HD 167714
HD 167720
HD 167756
HD 167768
HD 167771
HD 167818
HD 167833
V* V2502 Oph
HD 167965
HD 167979
HD 168009
HD 168021
HD 168092
*  36 Dra
HD 168199
HD 168270
HD 168322
HD 168323
* ksi Pav
HD 168357
HD 168387
HD 168415
* del Sgr
* 105 Her
*  70 Sgr
HD 168592
V* Y Sgr
HD 168646
*  37 Dra
*  74 Oph
HD 168694
* 106 Her
* eta Ser
V* V4050 Sgr
HD 168740
* kap Lyr
HD 168797
HD 168838
HD 168905
* 108 Her
* t Her
HD 169009
Kaus Australis
HD 169028
HD 169033
HD 169110
HD 169111
* zet Sct
HD 169191
HD 169221
HD 169223
*  18 Sgr
HD 169236
HD 169268
HD 169305
HD 169370
HD 169398
HD 169405
* 109 Her
*  21 Sgr
* alf Tel
HD 169493
HD 169570
HD 169578
HD 169646
HD 169689
* mu. Lyr
HD 169718
* zet Tel
HD 169820
HD 169830
HD 169836
HD 169851
HD 169853
HD 169885
HD 169904
* lam Sgr
HD 169938
HD 169943
* nu. Pav
HD 169981
* d Ser
HD 169990
* phi Dra
HD 170040
HD 170069
* b Dra
HD 170111
HD 170137
HD 170141
* chi Dra
HD 170200
HD 170235
* gam Sct
HD 170384
V* V432 Sct
HD 170433
* del01 Tel
* c Ser
HD 170479
HD 170521
* del02 Tel
HD 170525
HD 170547
HD 170580
HD 170642
HD 170650
HD 170680
*  42 Dra
HD 170740
V* U Sgr
HD 170773
HD 170811
HD 170829
* tet CrA
* kap01 CrA
* kap02 CrA
HD 170873
HD 170878
HD 170902
*  61 Ser
HD 170973
V* V450 Sct
HD 171034
*  24 Sgr
HD 171130
HD 171149
HD 171161
*  25 Sgr
HD 171245
V* V2393 Oph
HD 171301
V* V4190 Sgr
HD 171391
HD 171406
HD 171416
* alf Sct
HD 171461
HD 171487
HD 171505
HD 171623
* d Dra
HD 171653
HD 171745
HD 171746
* zet Pav
HD 171779
HD 171780
HD 171802
HD 171819
HD 171834
HD 171856
HD 171957
HD 171961
V* V718 CrA
HD 171975
* e Ser
HD 171990
HD 171994
HD 172021
HD 172044
HD 172051
HD 172088
HD 172103
Vega
V* X Oph
V* V533 Lyr
HD 172211
HD 172223
HD 172340
HD 172348
HD 172365
V* XY Lyr
HD 172424
*  26 Sgr
HD 172555
HD 172569
HD 172594
HD 172630
HD 172631
HD 172671
HD 172728
HD 172741
* del Sct
* lam CrA
HD 172781
V* V3879 Sgr
HD 172831
HD 172864
HD 172875
HD 172881
HD 172883
HD 172910
HD 172958
HD 172991
* eps Sct
HD 173087
HD 173093
HD 173117
* tet Pav
HD 173263
HD 173282
* phi Sgr
*   4 Aql
HD 173383
HD 173398
HD 173416
HD 173417
V* V4405 Sgr
*  28 Sgr
HD 173494
HD 173495
* c Dra
* mu. CrA
* eps01 Lyr A
* eps01 Lyr B
* eps02 Lyr A
* eps02 Lyr B
HD 173638
* zet01 Lyr
* zet02 Lyr
V* V535 Her
*   5 Aql
HD 173664
* 110 Her
* eta01 CrA
* bet Sct
HD 173780
HD 173791
V* R Sct
HD 173833
* eta02 CrA
* 111 Her
HD 173902
HD 173920
HD 173928
HD 173936
* lam Pav
HD 173949
HD 173954
HD 174115
*  29 Sgr
HD 174160
HD 174177
HD 174179
HD 174205
HD 174208
HD 174237
HD 174240
HD 174262
* kap Tel
*  30 Sgr
V* S Sct
HD 174366
HD 174369
HD 174387
HD 174430
HD 174464
HD 174474
HD 174481
HD 174500
HD 174567
HD 174569
* nu.01 Lyr
*   8 Aql
* nu. Lyr
HD 174630
HD 174631
V* V4407 Sgr
* bet Lyr
* kap Pav
HD 174730
HD 174853
HD 174866
HD 174877
HD 174881
* 112 Her
*  33 Sgr
HD 174959
* nu.01 Sgr
HD 174980
HD 175132
HD 175156
* nu.02 Sgr
* sig Sgr
HD 175219
HD 175225
*  50 Dra
* omi Dra
HD 175317
* ome Pav
HD 175360
V* V686 CrA
HD 175401
* del01 Lyr
HD 175443
* 113 Her
* lam Tel
*  62 Ser
HD 175529
HD 175535
HD 175576
* del02 Lyr
HD 175635
* tet01 Ser
* tet02 Ser
HD 175640
HD 175679
* ksi01 Sgr
HD 175740
V* V828 Her
HD 175743
* eta Sct
* ksi02 Sgr
HD 175794
* eps CrA
HD 175823
HD 175824
HD 175852
HD 175855
*  13 Lyr
*  64 Ser
HD 175892
HD 175938
HD 175986
HD 176051
HD 176095
HD 176123
V* FF Aql
HD 176162
*  10 Aql
HD 176246
HD 176269
HD 176270
HD 176301
*  11 Aql
HD 176304
HD 176318
*  48 Dra
* eps Aql
HD 176425
* gam Lyr
HD 176502
* ups Dra
HD 176527
HD 176537
V* V387 Vul
HD 176560
HD 176582
HD 176593
HD 176598
* zet CrA
HD 176664
HD 176668
* lam Lyr
* i Aql
* zet Sgr
HD 176704
HD 176707
V* V701 CrA
HD 176776
HD 176795A
HD 176819
V* V547 Lyr
HD 176871
HD 176884
HD 176896
HD 176903
HD 176939
HD 176971
HD 176981
* g Aql
V* LV Dra
HD 177074
HD 177109
* rho Tel
HD 177178
*  16 Lyr
HD 177199
* omi Sgr
*  49 Dra
HD 177332
V* V Aql
HD 177389
V* LT Vul
HD 177406
V* EE Dra
* h Aql
* gam CrA A
* gam CrA B
* sig Oct
HD 177483
HD 177517
HD 177552
HD 177565
HD 177693
* tau Sgr
* zet Aql
* lam Aql
HD 177808
HD 177809
HD 177817
HD 177846
HD 177863
* del CrA
V* R Aql
HD 178003
HD 178065
HD 178075
HD 178089
*  18 Aql
HD 178175
HD 178187
*  51 Dra
HD 178208
HD 178233
* alf CrA
HD 178254
HD 178299
HD 178322
HD 178329
* bet CrA
HD 178428
*  17 Lyr
* iot Lyr
HD 178476
* pi. Sgr
HD 178555
*  19 Aql
HD 178619
HD 178628
HD 178744
HD 178840
HD 178845
HD 178911
HD 178937
* tau Pav
HD 179094
HD 179201
HD 179323
HD 179366
*  20 Aql
HD 179422
HD 179433
HD 179497
*  19 Lyr
HD 179583
HD 179588
HD 179648
*  21 Aql
HD 179791
HD 179886
*  55 Dra
HD 179949
* psi Sgr
HD 179957
HD 179958
*  53 Dra
V* RY Sgr
HD 180134
* eta Lyr
HD 180242
HD 180262
*   1 Sge
HD 180450
*  22 Aql
* d Sgr
HD 180553
*   1 Vul
HD 180555
V* V473 Lyr
*  54 Dra
* del Dra
HD 180756
*  59 Dra
HD 180782
* tet Lyr
* ome01 Aql
HD 180885
HD 180928
*   2 Vul
*  23 Aql
HD 181019
*  24 Aql
HD 181096
HD 181109
HD 181119
HD 181122
* U Sge
HD 181240
* kap Cyg
* eta Tel
HD 181321
*  28 Aql
* ome02 Aql
* f Aql
HD 181401
HD 181409
* d Aql
* bet01 Sgr
HD 181470
HD 181558
* rho01 Sgr
HD 181597
* ups Sgr
* bet02 Sgr
* rho02 Sgr
HD 181655
HD 181828
HD 181858
* alf Sgr
HD 181907
HD 181925
HD 181960
* tau Dra
HD 182038
HD 182101
HD 182180
HD 182190
HD 182239
*   3 Vul
HD 182272
HD 182286
HD 182308
* chi01 Sgr
* chi03 Sgr
HD 182422
HD 182440
V* V1691 Aql
HD 182477
HD 182488
*   2 Sge
HD 182509
* pi. Dra
*   2 Cyg
* b Aql
HD 182618
*  50 Sgr
HD 182635
* del Aql
HD 182645
HD 182678
HD 182681
HD 182691
HD 182694
HD 182709
HD 182761
*   4 Vul
*   3 Cyg
* nu. Aql
HD 182893
HD 182900
*   5 Vul
HD 182955
HD 183007
* mu. Tel
* lam UMi
*   4 Cyg
HD 183144
HD 183227
HD 183275
HD 183312
* c Aql
HD 183339
V* U Aql
HD 183362
HD 183387
* alf Vul
*   8 Vul
HD 183492
* iot01 Cyg
*   7 Vul
HD 183545
HD 183552
HD 183589
HD 183611
* e Aql
HD 183656
V* PW Tel
* bet01 Cyg
* bet02 Cyg
HD 183986
* iot Cyg
HD 184010
V* V4089 Sgr
HD 184102
* iot Tel
HD 184146
*   8 Cyg
HD 184293
V* V1817 Cyg
* mu. Aql
*  37 Aql
* h01 Sgr
HD 184573
HD 184574
HD 184585
HD 184586
HD 184603
*   9 Vul
HD 184663
V* V4333 Sgr
* h02 Sgr
*   9 Cyg
V* V1743 Cyg
HD 184835
HD 184875
HD 184884
* kap Aql
* iot Aql
HD 184936
HD 184944
HD 184958
HD 184960
HD 184961
HD 184977
HD 184985
HD 184996
HD 185018
*  11 Cyg
V* U Vul
HD 185075
*  42 Aql
V* QQ Tel
* sig Dra
* eps Sge
V* V4090 Sgr
HD 185264
HD 185268
HD 185330
HD 185351
* tet Cyg
*  53 Sgr
HD 185423
HD 185436
HD 185467
* sig Aql
V* V340 Sge
* e01 Sgr
HD 185657
* phi Cyg
* alf Sge
*  45 Aql
HD 185837
HD 185859
*  14 Cyg
V* V1143 Cyg
HD 185915
V* QS Aql
HD 185955
* bet Sge
* e02 Sgr
HD 186021
HD 186042
HD 186121
*  46 Aql
HD 186154
HD 186155
HD 186185
* chi Aql
HD 186219
HD 186307
HD 186340
V* V1276 Cyg
HD 186377
*  16 Cyg A
*  16 Cyg B
HD 186440
*  10 Vul
HD 186500
HD 186519
V* V1351 Cyg
* nu. Tel
* psi Aql
HD 186568
HD 186584
HD 186619
* f Sgr
HD 186660
*  15 Cyg
V* SU Cyg
* ups Aql
V* V2090 Cyg
HD 186756
HD 186760
V* V973 Cyg
V* NZ Pav
* gam Aql
HD 186815
HD 186837
* del Cyg
HD 186901
HD 186927
HD 186957
HD 186984
HD 186998
*  17 Cyg
HD 187038
* del Sge
HD 187086
HD 187098
HD 187193
HD 187195
HD 187203
HD 187235
* pi. Aql
HD 187340
* zet Sge
HD 187372
HD 187420
HD 187421
HD 187458
V* V1765 Cyg
V* V3961 Sgr
*  51 Aql
HD 187567
HD 187638
V* V379 Vul
Altair
HD 187653
HD 187660
* omi Aql
*  57 Sgr
HD 187753
V* CN Dra
* chi Cyg
*  12 Vul
*  19 Cyg
V* V380 Cyg
V* V2093 Cyg
HD 187923
* eta Aql
V* V505 Sgr
HD 187961
HD 187982
*   9 Sge
V* V1291 Aql
* d Cyg
HD 188074
HD 188088
HD 188097
HD 188107
* iot Sgr
* eps Dra
HD 188149
*  56 Aql
HD 188158
HD 188161
HD 188162
HD 188164
HD 188209
* eps Pav
HD 188252
*  13 Vul
*  57 Aql A
*  57 Aql B
* ksi Aql
*  58 Aql
* ome Sgr
HD 188385
HD 188405
HD 188439
HD 188485
* bet Aql
* mu.01 Pav
* b Sgr
HD 188642
HD 188650
HD 188651
*  23 Cyg
*  10 Sge
* phi Aql
HD 188793
* mu.02 Pav
*  22 Cyg
* g Sgr
* eta Cyg
HD 188971
HD 188981
*  60 Sgr
* psi Cyg
HD 189066
HD 189080
*  11 Sge
* tet01 Sgr
* tet02 Sgr
V* NU Pav
HD 189127
HD 189140
HD 189178
HD 189195
HD 189198
HD 189245
HD 189253
HD 189276
HD 189296
* gam Sge
HD 189322
HD 189340
HD 189377
HD 189388
HD 189395
*  14 Vul
HD 189432
HD 189561
HD 189567
*  13 Sge
HD 189684
*  25 Cyg
HD 189695
*  63 Sgr
* c Sgr
V* V2100 Cyg
HD 189831
*  15 Vul
HD 189900
HD 189942
HD 189944
*  16 Vul
HD 190009
HD 190056
* e Cyg
HD 190172
HD 190211
HD 190222
*  14 Sge
* del Pav
HD 190252
*  62 Aql
HD 190306
* tau Aql
HD 190360
V* V1401 Aql
*  15 Sge
* ksi Tel
HD 190422
*  65 Sgr
* e Dra
HD 190590
HD 190603
* eta Sge
HD 190658
HD 190664
*  65 Dra
HD 190771
HD 190781
* rho Dra
*  69 Dra
HD 190964
*  17 Vul
* b01 Cyg
*  64 Aql
HD 191095
HD 191096
HD 191104
V* AV Cap
HD 191174
V* V344 Sge
HD 191195
HD 191220
HD 191243
HD 191263
*  66 Dra
HD 191329
HD 191408
HD 191372
* tet Sge A
HD 191584
HD 191603
* b02 Cyg
HD 191639
* tet Aql
*  18 Vul
* ksi01 Cap
HD 191814
HD 191829
* ksi Cap
HD 191877
HD 191984
*  19 Vul
*  20 Vul
*  66 Aql
HD 192276
HD 192310
HD 192342
* rho Aql
HD 192433
HD 192439
*  68 Dra
V* V4434 Sgr
HD 192486
*  30 Cyg
*  21 Vul
HD 192531
HD 192535
HD 192538
*  31 Cyg
* b03 Cyg
HD 192659
*   3 Cap
HD 192685
*  33 Cyg
*  22 Vul
HD 192781
HD 192787
*  23 Vul
HD 192827
*  18 Sge
* alf01 Cap
*   4 Cap
HD 192886
* kap Cep
* omi02 Cyg
HD 192934
*  24 Vul
* alf02 Cap
HD 192983
HD 192985
HD 192987
HD 193002
HD 193092
HD 193094
* sig Cap
HD 193217
* P Cyg
HD 193281
HD 193302
HD 193307
HD 193322
HD 193329
*  36 Cyg
*  35 Cyg
HD 193373
HD 193429
* nu. Cap
HD 193472
* bet02 Cap
* bet01 Cap
HD 193536
HD 193556
* kap01 Sgr
HD 193579
HD 193592A
HD 193621
HD 193664
HD 193702
HD 193721
V* V1584 Cyg
* kap02 Sgr
HD 193896
*  25 Vul
* alf Pav
HD 193944
*  71 Dra
HD 194012
HD 194013
HD 194069
* gam Cyg
HD 194097
HD 194152
HD 194184
HD 194193
HD 194215
HD 194220
HD 194244
V* AC Dra
HD 194298
*  39 Cyg
HD 194335
HD 194433
HD 194454
HD 194526
HD 194577
HD 194612
HD 194616
* pi. Cap
HD 194668
HD 194688
HD 194783
HD 194882
HD 194918
HD 194937
*  68 Aql
* rho Cap
HD 194951
HD 194953
HD 195006
*  40 Cyg
HD 195066
*  43 Cyg
* omi Cap B
* omi Cap A
*  69 Aql
HD 195206
HD 195217
*  41 Cyg
*  42 Cyg
*   1 Del
HD 195330
HD 195402
HD 195479
HD 195483
HD 195506
HD 195549
HD 195554
* ome01 Cyg
HD 195564
* nu. Mic
*  44 Cyg
* phi01 Pav
HD 195693
* tet Cep
* ome02 Cyg
* eps Del
HD 195814
HD 195820
HD 195838
HD 195843
HD 195922
* eta Del
* rho Pav
HD 195964
HD 195986
HD 196035
* mu.01 Oct
* mu.02 Oct
HD 196078
*  47 Cyg
HD 196134
HD 196142
* alf Ind
V* V2015 Cyg
* zet Del
HD 196317
*  70 Aql
*  26 Vul
* phi02 Pav
HD 196379
HD 196385
HD 196426
*  73 Dra
*  27 Vul
* ups Pav
* bet Del
* iot Del
* l Aql
*  48 Cyg
V* EU Del
HD 196629
HD 196642
* tau Cap
HD 196712
*  29 Vul
* tet Del
HD 196737
*  28 Vul
BD+23  4085
* kap Del
*   1 Aqr
HD 196761
HD 196775
* ups Cap
*  75 Dra
HD 196815
HD 196821
HD 196852
HD 196857
* alf Del
HD 196885
*  74 Dra
HD 196917
HD 196947
HD 197018
HD 197036
* bet Pav
HD 197076
HD 197093
HD 197101
HD 197120
*  10 Del
HD 197139
* eta Ind
*  49 Cyg
HD 197226
V* LU Del
Deneb
HD 197373
HD 197392
HD 197419
* del Del
*  51 Cyg
HD 197508
HD 197540
V* X Cyg
HD 197630
* sig Pav
HD 197649
* psi Cap
*  17 Cap
HD 197734
*  30 Vul
V* V379 Cep
V* U Del
*  52 Cyg
* iot Mic
V* V414 Cep
*   4 Cep
HD 197954
* gam01 Del
* gam02 Del
* eps Cyg
* eps Aqr
* k Aqr
* zet Ind
*  13 Del
HD 198070
* ups Cep
V* T Cyg
* eta Cep
HD 198151
CD-62  1338A
CD-62  1338B
HD 198174
HD 198181
* lam Cyg
HD 198208
* alf Mic
HD 198237
HD 198236
* iot Ind
HD 198345
HD 198356
HD 198357
HD 198387
*  15 Del
*  14 Del
HD 198404
HD 198431
*  55 Cyg
HD 198513
* bet Mic
* ome Cap
HD 198552
*   4 Aqr
HD 198625
*  56 Cyg
*   5 Aqr
* bet Ind
HD 198716
V* T Vul
HD 198732
* mu. Aqr
HD 198751
HD 198766
HD 198781
HD 198802
*  31 Vul
HD 198820
V* BY Mic
HD 198949
HD 198976
*  19 Cap
*  57 Cyg
*  76 Dra
HD 199098
HD 199099
HD 199101
V* EM Aqr
V* BW Vul
*  32 Vul
HD 199218
HD 199223
*  17 Del
*  16 Del
HD 199260
HD 199280
*   7 Aqr
HD 199437
HD 199442
HD 199443
HD 199475
HD 199478
* alf Oct
HD 199578
HD 199579
V* DV Aqr
HD 199611
HD 199612
HD 199623
* nu. Cyg
HD 199661
*  18 Del
HD 199684
*  33 Vul
*  20 Cap
* eps Equ
HD 199870
HD 199892
HD 199941
HD 199942
* gam Mic
HD 199955
*  11 Aqr
HD 200011
HD 200039
HD 200044
HD 200052
HD 200073
* f01 Cyg
* zet Mic
HD 200205
HD 200245
HD 200253
HD 200266
*  60 Cyg
HD 200340
* mu. Ind
HD 200375
HD 200430
*  12 Aqr B
*  12 Aqr A
* eta Cap
HD 200525
V* V1981 Cyg
HD 200577
HD 200595
HD 200614
*   3 Equ
HD 200661
HD 200663
* eta Mic
* del Mic
HD 200723
HD 200740
HD 200751
HD 200753
* tet Cap
*   2 PsA
*   4 Equ
HD 200817
* ksi Cyg
*  24 Cap
HD 200924
HD 201051
HD 201057
V* DT Cyg
*  61 Cyg A
*  61 Cyg B
* chi Cap
HD 201196
* f02 Cyg
HD 201298
*  27 Cap
* omi Pav
* nu. Aqr
HD 201433
HD 201507
HD 201567
* gam Equ
*   6 Equ
HD 201636
HD 201647
HD 201671
V* EW Aqr
HD 201733
HD 201772
HD 201819
HD 201834
HD 201836
HD 201852
HD 201888
*   3 PsA
HD 201906
*  77 Dra
V* T Cep
HD 202103
* zet Cyg
HD 202128
HD 202135
HD 202149
HD 202214
HD 202240
HD 202259
HD 202261
* del Equ
HD 202287
HD 202299
HD 202314
* phi Cap
*  29 Cap
HD 202418
* tau Cyg
* alf Equ
HD 202554
HD 202582
HD 202606
* eps Mic
HD 202654
*  30 Cap
HD 202720
*  31 Cap
* tet Ind
*  15 Aqr
HD 202773
* sig Cyg
HD 202862
V* T Ind
* ups Cyg
HD 202923
HD 202940
HD 202951
HD 202987
* tet01 Mic
HD 203010
HD 203025
*  68 Cyg
HD 203096
V* Y Pav
V* V1334 Cyg
HD 203206
HD 203212
*  16 Aqr
HD 203245
* alf Cep
*   9 Equ
HD 203338
*  34 Vul
HD 203358
* iot Cap
HD 203399
HD 203439
HD 203454
*   6 Cep
HD 203475
*   1 Peg
HD 203501
*  17 Aqr
HD 203532
HD 203548
* bet Equ
HD 203574
* tet02 Mic
* gam Pav
HD 203630
*  33 Cap
HD 203639
HD 203644
HD 203696
*  18 Aqr
* gam Ind
HD 203784
HD 203803
HD 203842
*  20 Aqr
HD 203857
HD 203858
*  19 Aqr
V* SX Pav
HD 203886
HD 203925
*  21 Aqr
HD 203949
HD 203955
HD 204018
HD 204041
* zet Cap
HD 204121
V* V1934 Cyg
*  35 Cap
HD 204153
*  69 Cyg
V* IK Peg
HD 204228
HD 204363
* b Cap
*   5 PsA
*  70 Cyg
HD 204411
*  35 Vul
HD 204428
HD 204445
HD 204485
HD 204560
HD 204577
V* NV Peg
V* V426 Cep
*   2 Peg
HD 204754
*   7 Cep
* g Cyg
* ksi Gru
*   6 PsA
HD 204862
* bet Aqr
HD 204873
HD 204904
HD 204943
HD 204960
HD 204965
* bet Cep
HD 205072
HD 205087
HD 205096
BD+51  3079
HD 205139
HD 205265
*  37 Cap
HD 205314
HD 205342
HD 205349
HD 205417
HD 205420
HD 205423
* rho Cyg
*   8 PsA
* nu. Oct
*  72 Cyg
*   7 PsA
HD 205539
HD 205541
HD 205551
* eps Cap
HD 205688
V* W Cyg
HD 205765
* ksi Aqr
*   3 Peg
*  74 Cyg
*   5 Peg
HD 205872
HD 205877
*   4 Peg
HD 205935
HD 205939
HD 206005
HD 206027
HD 206040
V* NZ Peg
* d Aqr
* gam Cap
*   9 Cep
* lam Oct
HD 206267
HD 206291
*  42 Cap
*  75 Cyg
*  41 Cap
HD 206399
*  26 Aqr
* kap Cap
*   7 Peg
HD 206509
*  76 Cyg
HD 206540
HD 206546
* B Oct
*  44 Cap
V* V460 Cyg
V* V1339 Cyg
HD 206642
*  77 Cyg
* pi.01 Cyg
*  45 Cap
HD 206690
HD 206731
* iot PsA
HD 206749
*  79 Cyg
* eps Peg
* mu.01 Cyg
* mu.02 Cyg
* c Cap
HD 206842
*   9 Peg
V* HN Peg
* kap Peg
* mu. Cep
*  11 Cep
*  47 Cap
* lam Cap
HD 207088
*  12 Peg
* del Cap
HD 207129
*  78 Dra
HD 207134
* tet PsA
HD 207198
*  11 Peg
HD 207218
V* V372 Peg
HD 207229
HD 207235
* omi Ind
* nu. Cep
* pi.02 Cyg
HD 207446
HD 207503
HD 207516
*  12 Cep
HD 207552
HD 207563
HD 207636
*  14 Peg
*  13 Peg
HD 207673
HD 207760
HD 207780
HD 207840
V* V1619 Cyg
V* HO Peg
* mu. Cap
HD 207964
* gam Gru
*  15 Peg
HD 208008
*  16 Peg
HD 208095
HD 208108
HD 208110
HD 208111
BD+65  1664
* pi. Ind
HD 208177
HD 208202
HD 208285
HD 208321
V* BZ Gru
* del Ind
* kap01 Ind
HD 208500
*  13 Cep
HD 208527
*  17 Peg
HD 208606
HD 208682
HD 208703
HD 208727
V* BW Cap
HD 208737
HD 208741
HD 208796
HD 208801
V* VV Cep
HD 208947
*  18 Peg
* eta PsA
* eps Ind
HD 209112
HD 209124
*  28 Aqr
HD 209149
*  20 Peg
*  19 Peg
HD 209240
HD 209258
*  29 Aqr
HD 209288
HD 209335
HD 209339
*  16 Cep
*  30 Aqr
* omi Aqr
HD 209419
*  21 Peg
*  13 PsA
*  14 Cep
HD 209515
HD 209522
* kap02 Ind
*  32 Aqr
* lam Gru
HD 209693
* nu. Peg
* alf Aqr
HD 209761
*  18 Cep
* ksi Cep
* iot Aqr
*  23 Peg
HD 209855
V* HT Lac
HD 209932
HD 209942
HD 209945
Alnair
*  20 Cep
V* V365 Lac
*  19 Cep
HD 209993
* iot Peg
* mu. PsA
HD 210056
* ups PsA
HD 210071
HD 210074
V* OY Peg
HD 210111
*  25 Peg
*  35 Aqr
HD 210204
HD 210210
HD 210220
HD 210221
HD 210271
HD 210289
HD 210300
* tau PsA
V* AR Lac
* pi.01 Peg
* tet Peg
HD 210419
* e Aqr
HD 210434
* pi. Peg
HD 210460
HD 210461
HD 210464
HD 210502
*  28 Peg
HD 210594
HD 210702
